持股人,公司,分数
132,11,-4.4758606
164,42,-4.680985
127,63,-1.7138803
9,7,-0.7467702
100,75,-3.182185
164,75,-3.1821892
26,26,-3.1821873
29,86,-12.006962
121,63,-1.7138803
125,37,-6.0924478
122,5,-3.9930768
84,73,-2.8227296
80,62,5.022011
40,7,-0.7467683
101,22,-3.1821914
101,50,-0.4281664
140,43,-3.1821873
143,75,-3.1821887
35,87,-3.1821895
144,12,-3.5667899
165,22,-3.1821873
56,75,-3.182183
5,87,-3.1821918
64,60,-1.4212608
122,43,-3.1821847
152,61,-11.964682
96,74,-58.24382
93,42,-4.6809793
36,34,-42.03545
14,45,-4.811955
14,73,-2.8227234
18,14,-15.18748
52,8,-2.8735867
109,82,-3.0124705
118,4,-3.3118794
2,23,-3.9590485
65,16,-6.047921
73,1,-2.338548
73,29,-2.0838342
136,42,-4.680983
93,80,-2.5611262
165,41,-3.2402933
132,31,-4.773301
89,69,-3.1821868
49,14,-15.187476
1,86,-12.006961
110,57,-3.1821887
44,66,-2.0752225
45,3,-5.595378
52,79,-3.874304
73,67,-3.182185
81,61,-11.964685
129,37,-6.0924444
14,13,-5.241813
10,72,2.2938128
105,81,-3.1821847
102,49,-8.561956
145,11,-4.4758606
161,68,-3.3326128
27,21,-3.1821868
23,80,-2.5611246
61,15,-6.457616
61,48,-34.59207
82,8,-2.873587
82,36,-4.231131
85,68,-3.3326128
145,49,-8.561958
37,33,-18.906677
41,2,-124.97339
98,76,-3.1821868
3,17,-4.519902
19,13,-5.241817
137,69,-3.1821868
141,38,-53.41089
54,10,-78.55549
3,22,-3.1821895
3,50,-0.42816448
61,86,-12.006969
157,67,-3.182185
154,35,-14.501805
94,9,-56.20644
90,68,-3.332611
94,37,-6.0924463
23,20,-3.1821828
19,79,-3.8743021
114,88,-15.562328
111,56,-3.1821866
133,30,-2.002162
49,34,-42.035454
158,9,-56.206448
70,22,-3.1821914
115,30,-2.002162
73,87,-3.1821876
70,55,-3.1821887
7,27,-4.471131
33,32,-25.207188
133,68,-3.3326128
94,75,-3.1821868
91,43,-3.1821868
134,5,-3.9930768
137,37,-6.0924463
162,67,-3.1821887
0,7,-0.7467681
166,36,-4.2311273
50,9,-56.20644
2,81,-3.1821847
28,20,-3.1821887
123,57,-3.1821868
86,67,-3.1821887
166,74,-58.243824
163,42,-4.680983
8,7,-0.7467683
42,1,-2.3385437
99,75,-3.1821866
103,16,-6.047925
103,44,-3.4851062
28,86,-12.006968
124,4,-3.3118794
142,37,-6.0924463
145,69,-3.1821887
24,47,-3.8814697
55,9,-56.206448
58,41,-3.2402952
124,37,-6.0924463
158,66,-2.0752165
154,55,-3.1821868
83,3,-5.59538
79,62,5.0220127
16,34,-42.03545
146,44,-3.4851043
42,39,-3.1821852
142,75,-3.1821887
103,82,-3.0124683
24,19,-2.879469
143,12,-3.5667877
34,59,-1.8580563
34,87,-3.1821876
38,28,-3.827871
20,8,-2.873587
119,56,-3.1821892
59,16,-6.047925
74,81,-3.1821868
74,86,-12.006964
151,61,-11.964684
95,74,-58.243824
30,20,-3.1821868
54,40,-6.64117
17,14,-15.187478
51,8,-2.8735886
54,68,-3.3326128
112,23,-3.9590507
112,51,-1.8036166
120,36,-4.2311273
67,48,-34.592068
130,89,-3.086322
75,61,-11.964684
34,27,-4.471131
30,86,-12.006968
92,10,-78.5555
12,38,-53.41089
25,41,-3.240297
88,69,-3.1821868
107,75,-3.1821868
131,31,-4.7733016
134,63,-1.7138782
163,62,5.022008
47,35,-14.501809
29,15,-6.457612
63,9,-56.20644
120,83,-1.3505545
0,37,-6.092445
84,2,-124.97341
84,30,-2.00216
13,13,-5.241813
147,43,-3.1821868
104,81,-3.1821828
108,50,-0.42816225
42,59,-1.8580494
39,27,-4.471131
100,70,-3.182185
5,11,-4.4758606
63,47,-3.8814697
60,15,-6.457614
56,4,-3.3118794
63,80,-2.5611286
127,30,-2.00216
84,68,-3.3326108
156,1,-2.338548
156,29,-2.0838342
159,61,-11.964684
13,60,-1.4212558
40,2,-124.97339
140,38,-53.410892
21,45,-4.811959
21,73,-2.8227296
116,82,-3.0124707
143,70,-3.1821887
72,16,-6.047923
156,67,-3.1821868
127,77,0.16348253
35,26,-3.1821895
135,62,5.0220137
93,9,-56.206448
93,37,-6.0924435
96,69,-3.182185
164,61,-11.964685
48,34,-42.035458
52,3,-5.595378
1,15,-6.45761
109,77,0.16348062
72,54,-46.7462
72,87,-3.1821914
9,59,-1.8580525
136,37,-6.0924463
165,8,-2.8735843
165,36,-4.231126
109,49,-8.561958
10,1,-2.3385477
1,81,-3.1821826
64,74,-58.243828
125,89,-3.0863242
122,57,-3.1821847
60,35,-14.501809
81,23,-3.9590528
89,36,-4.2311273
36,48,-34.592068
136,84,-3.1821895
44,33,-18.90668
44,61,-11.964685
102,16,-6.047923
6,48,-34.592064
105,76,-3.1821847
40,22,-3.1821895
144,69,-3.1821892
145,6,-3.2746525
2,37,-6.092445
148,38,-53.41089
61,10,-78.55549
153,22,-3.1821895
156,87,-3.1821895
82,3,-5.59538
18,66,-2.0752208
153,55,-3.1821868
97,68,-3.3326108
121,88,-15.562335
37,28,-3.827873
118,56,-3.1821887
19,8,-2.8735843
53,2,-124.97337
110,76,-3.1821887
114,17,-4.5199003
114,45,-4.811955
69,42,-4.680983
132,83,-1.3505545
90,30,-2.0021563
101,75,-3.1821887
98,43,-3.1821868
32,52,-29.678371
94,4,-3.3118794
133,25,-3.1821914
53,40,-6.6411676
49,29,-2.0838342
6,85,-1.9399095
7,22,-3.1821895
33,27,-4.471129
133,63,-1.7138822
162,62,5.022011
15,7,-0.7467702
110,16,-6.047925
106,75,-3.1821866
166,3,-5.595378
3,36,-4.2311273
65,41,-3.2402933
28,15,-6.457616
62,9,-56.206448
123,24,-3.1821868
78,49,-8.561958
7,60,-1.4212608
141,90,0.058075204
86,62,5.0220146
23,34,-42.035454
157,86,-12.006968
33,74,-58.24382
15,54,-46.746174
45,28,-3.8278732
41,87,-3.1821895
103,11,-4.4758587
23,39,-3.1821854
4,11,-4.475855
62,47,-3.8814678
145,64,-1.685974
74,10,-78.55549
91,29,-2.083836
94,89,-3.086322
158,61,-11.96468
24,14,-15.187476
58,8,-2.8735847
115,82,-3.0124724
53,60,-1.4212564
50,28,-3.8278751
74,48,-34.59207
71,16,-6.047923
134,29,-2.0838318
130,18,4.626572
126,77,0.16348253
11,53,-3.1821828
159,17,-4.5199003
138,31,-4.773301
28,72,2.2938058
33,47,-3.8814697
30,15,-6.457614
124,18,4.626572
24,61,-11.964684
54,35,-14.5018015
79,48,-34.59207
83,17,-4.519904
8,59,-1.8580544
103,68,-3.332613
104,5,-3.9930768
142,89,-3.086324
146,58,-1.5599971
34,73,-2.8227277
111,81,-3.1821866
12,33,-18.90668
146,63,-1.7138801
104,10,-78.55549
107,70,-3.1821868
124,89,-3.086322
4,31,-4.7732954
62,67,-3.182185
59,35,-14.501809
63,4,-3.3118794
126,17,-4.519902
83,55,-3.1821911
155,16,-6.047923
91,68,-3.3326108
38,80,-2.5611265
0,32,-25.207193
126,50,-0.4281664
20,60,-1.4212633
112,37,-6.092448
120,50,-0.4281664
4,69,-3.182181
30,72,2.2938058
34,41,-3.2402952
92,24,-3.1821887
131,17,-4.519904
134,77,0.1634851
155,87,-3.1821895
100,9,-56.20645
47,21,-3.1821868
55,34,-42.035454
113,17,-4.519902
68,42,-4.680985
135,24,-3.1821866
131,83,-1.3505546
16,59,-1.8580506
13,27,-4.4711266
108,36,-4.2311277
164,23,-3.9590528
8,79,-3.8743021
35,21,-3.1821868
164,56,-3.1821892
29,67,-3.1821828
63,61,-11.964684
108,69,-3.1821828
64,3,-5.595378
84,54,-46.746197
84,82,-3.0124686
88,23,-3.9590507
39,79,-3.874304
43,48,-34.59207
101,31,-4.773301
140,24,-3.1821873
143,56,-3.1821887
35,68,-3.3326128
112,76,-3.1821868
143,84,-3.1821914
165,3,-5.5953755
43,53,-3.1821887
5,68,-3.3326125
64,41,-3.2402952
152,42,-4.6809793
135,76,-3.1821866
93,23,-3.9590483
144,31,-4.7733035
22,6,-3.2746487
160,55,-3.182185
117,43,-3.1821826
17,86,-12.006968
14,54,-46.746155
51,80,-2.5611305
121,17,-4.519902
117,76,-3.1821826
72,73,-2.8227296
73,10,-78.55549
76,42,-4.680983
128,38,-53.410892
136,23,-3.9590507
97,30,-2.00216
93,89,-3.08632
136,51,-1.8036166
31,67,-3.1821866
139,83,-1.3505545
89,50,-0.42816448
1,67,-3.1821826
2,4,-3.311877
5,36,-4.231129
44,75,-3.1821866
52,60,-1.4212627
56,29,-2.0838342
73,48,-34.592068
89,22,-3.1821895
13,85,-1.9399095
10,53,-3.1821866
44,47,-3.881468
102,30,-2.00216
105,62,5.02201
144,83,-1.3505565
27,2,-124.97339
60,87,-3.1821895
128,11,-4.4758606
81,80,-2.561133
82,17,-4.519902
85,49,-8.561958
157,10,-78.55549
145,30,-2.0021582
40,74,-58.243824
141,19,-2.8794708
18,85,-1.9399115
22,54,-46.74618
122,16,-6.047921
3,31,-4.773299
61,67,-3.1821911
77,41,-3.2402968
157,48,-34.59207
154,16,-6.047925
101,61,-11.964684
98,29,-2.0838342
32,66,-2.0752208
94,18,4.626572
157,81,-3.182185
56,86,-12.006966
19,60,-1.4212583
53,54,-46.74617
114,69,-3.1821847
115,6,-3.2746525
122,82,-3.0124683
70,3,-5.595378
78,16,-6.047923
7,8,-2.8735867
33,13,-5.241819
33,41,-3.240297
36,73,-2.822728
91,24,-3.1821868
94,56,-3.1821868
110,30,-2.00216
133,49,-8.561958
133,77,0.16347872
137,18,4.626572
162,48,-34.59207
49,81,-3.1821868
166,17,-4.519902
2,62,5.02201
28,1,-2.3385499
65,55,-3.182185
123,38,-53.410892
86,48,-34.59207
166,55,-3.1821868
110,68,-3.3326147
107,36,-4.231129
149,89,-3.086322
45,14,-15.187472
7,79,-3.874304
41,73,-2.8227277
103,25,-3.1821873
142,18,4.62657
145,78,-2.4012806
111,10,-78.55549
124,13,-5.241817
58,22,-3.1821876
66,35,-14.501805
129,76,-3.182185
87,23,-3.9590485
158,75,-3.1821826
162,16,-6.047925
82,75,-3.1821892
79,43,-3.1821887
16,15,-6.457612
146,25,-3.1821873
142,84,-3.1821914
24,0,-3.588051
24,28,-3.8278713
27,60,-1.4212608
34,68,-3.3326108
38,9,-56.206448
53,74,-58.243824
119,37,-6.0924478
74,62,5.022011
37,72,2.2938128
138,17,-4.519902
95,55,-3.1821847
99,24,-3.1821866
54,21,-3.1821868
50,80,-2.5611305
54,49,-8.561958
3,61,-11.964684
112,32,-25.20718
120,17,-4.519902
150,35,-14.501803
75,42,-4.680983
12,14,-15.187475
34,8,-2.8735847
30,67,-3.1821868
131,12,-3.5667899
12,19,-2.879471
12,47,-3.8814714
107,56,-3.1821868
134,44,-3.4851043
62,81,-3.182185
126,31,-4.773299
83,69,-3.1821911
91,54,-46.746197
0,46,-5.0371084
84,11,-4.4758606
87,43,-3.1821847
12,85,-1.9399154
46,79,-3.8743021
104,62,5.0220127
108,31,-4.773299
147,24,-3.1821868
39,8,-2.8735867
42,68,-3.3326075
4,83,-1.3505486
63,28,-3.8278713
63,56,-3.1821868
71,41,-3.2402952
0,84,-3.1821873
84,49,-8.561958
127,11,-4.4758587
155,73,-2.8227296
100,23,-3.9590487
156,10,-78.55549
159,42,-4.680983
39,74,-58.243824
24,86,-12.006964
21,54,-46.746174
55,48,-34.59207
113,31,-4.773299
116,63,-1.7138824
71,88,-15.562328
135,38,-53.410892
143,23,-3.9590526
100,61,-11.964684
35,7,-0.7467702
35,35,-14.5018015
92,81,-3.1821887
93,18,4.626575
96,50,-0.4281664
135,43,-3.1821866
135,71,-7.9478536
117,38,-53.41089
48,15,-6.457608
51,75,-3.1821887
1,24,-3.1821826
72,63,-1.7138803
152,9,-56.206444
72,68,-3.3326128
9,40,-6.641172
88,42,-4.680983
136,18,4.626572
165,17,-4.5198984
17,53,-3.1821887
112,62,5.0220146
109,30,-2.00216
43,67,-3.1821887
1,62,5.022011
64,55,-3.182185
67,87,-3.1821873
125,70,-3.1821873
126,9,-56.206448
81,4,-3.3118815
92,49,-8.561962
89,17,-4.5199003
160,41,-3.2402952
36,29,-2.0838346
44,14,-15.187481
44,42,-4.680981
47,74,-58.243824
25,85,-1.9399134
105,57,-3.1821847
144,50,-0.42816672
144,78,-2.4012809
148,19,-2.8794708
60,82,-3.0124724
93,75,-3.1821845
161,16,-6.047925
100,81,-3.182185
97,49,-8.561956
145,25,-3.1821914
26,60,-1.4212583
121,69,-3.1821887
118,37,-6.0924463
56,15,-6.457614
52,74,-58.243824
114,26,-3.1821873
77,3,-5.59538
73,62,5.022011
122,11,-4.475857
32,28,-3.8278751
132,64,-1.6859778
77,36,-4.231129
14,8,-2.8735824
101,56,-3.1821887
98,24,-3.1821868
140,77,0.16347808
32,33,-18.906675
32,61,-11.964684
36,2,-124.97337
53,21,-3.1821847
53,49,-8.561956
56,81,-3.182183
6,30,-2.0021563
85,63,-1.7138803
145,44,-3.4851086
6,66,-2.0752168
7,3,-5.595378
133,44,-3.4851086
165,75,-3.1821847
14,79,-3.8742983
149,18,4.626572
106,56,-3.1821866
110,25,-3.1821914
65,22,-3.1821876
27,87,-3.1821895
61,81,-3.1821911
65,50,-0.42816257
128,63,-1.7138844
86,10,-78.55549
157,62,5.022011
165,47,-3.8814662
129,5,-3.9930768
86,43,-3.1821887
23,15,-6.45761
158,4,-3.3118749
149,84,-3.1821895
45,9,-56.206448
41,68,-3.3326108
123,5,-3.9930787
23,48,-34.592068
65,88,-15.562327
73,82,-3.0124705
137,32,-25.207207
94,70,-3.1821868
158,42,-4.6809793
102,55,-3.1821868
2,76,-3.1821847
23,86,-12.006964
57,80,-2.5611286
115,63,-1.7138822
119,32,-25.207203
53,69,-3.1821847
74,29,-2.0838342
70,88,-15.562331
82,42,-4.680985
166,69,-3.1821868
11,34,-42.035454
37,67,-3.1821866
138,12,-3.5667877
111,24,-3.1821866
54,16,-6.047923
82,89,-3.0863242
12,9,-56.206448
42,34,-42.035458
90,74,-58.24382
103,77,0.163487
142,70,-3.1821887
146,39,-3.1821873
111,62,5.0220137
46,8,-2.8735847
107,51,-1.8036166
66,87,-3.1821914
62,76,-3.182185
154,88,-15.562331
91,49,-8.561958
163,10,-78.55549
0,13,-5.241817
20,41,-3.2402968
46,74,-58.24382
3,75,-3.1821868
28,54,-46.74618
123,63,-1.7138822
120,31,-4.773299
78,88,-15.562331
34,22,-3.1821876
134,58,-1.5599971
92,5,-3.9930806
155,68,-3.3326108
142,43,-3.1821887
99,81,-3.1821866
4,22,-3.1821835
47,30,-2.00216
120,69,-3.1821868
55,15,-6.457616
58,75,-3.182185
150,87,-3.1821873
76,3,-5.595378
135,5,-3.9930787
151,29,-2.083836
16,40,-6.641168
13,8,-2.8735821
108,17,-4.5198984
35,2,-124.97338
29,48,-34.592068
63,42,-4.680983
67,16,-6.047921
63,75,-3.1821868
130,57,-3.1821868
84,35,-14.501809
84,63,-1.7138803
88,4,-3.3118794
127,25,-3.1821895
147,76,-3.1821868
159,56,-3.1821868
43,29,-2.083836
143,65,-6.927646
88,37,-6.0924463
25,9,-56.206448
112,57,-3.1821868
64,22,-3.1821876
67,82,-3.0124702
160,3,-5.595378
156,62,5.0220127
135,57,-3.1821866
93,4,-3.3118749
160,36,-4.2311273
25,47,-3.8814697
22,15,-6.457612
117,24,-3.1821826
1,10,-78.55549
25,80,-2.5611286
72,49,-8.56196
117,57,-3.1821826
120,89,-3.086322
76,23,-3.9590507
72,82,-3.0124705
35,59,-1.8580544
136,4,-3.3118794
97,11,-4.4758587
136,32,-25.207203
139,64,-1.685974
31,48,-34.592068
13,28,-3.827869
52,36,-4.231129
1,48,-34.592068
1,76,-3.1821826
5,17,-4.519904
56,10,-78.55549
89,3,-5.595378
13,66,-2.0752165
10,34,-42.03546
14,3,-5.5953717
44,28,-3.827871
105,43,-3.1821847
144,64,-1.6859785
113,56,-3.182185
60,68,-3.3326108
72,22,-3.1821914
68,81,-3.1821911
127,83,-1.3505526
85,30,-2.002162
81,89,-3.0863242
156,82,-3.0124705
148,71,-7.9478517
145,39,-3.1821914
40,55,-3.1821868
121,83,-1.3505545
22,35,-14.501803
77,22,-3.1821918
157,29,-2.0838342
140,63,-1.7138824
98,10,-78.55549
101,70,-3.1821887
165,42,-4.680981
32,47,-3.8814716
56,67,-3.182183
53,35,-14.501803
6,16,-6.0479193
114,78,-2.4012785
122,63,-1.7138801
57,9,-56.206448
152,81,-3.1821828
77,88,-15.562333
6,80,-2.5611227
32,85,-1.9399134
33,22,-3.1821895
36,54,-46.746166
133,58,-1.5600008
15,2,-124.97337
110,11,-4.4758606
136,90,0.058073297
165,89,-3.0863202
2,43,-3.1821847
65,36,-4.231129
123,19,-2.8794708
128,82,-3.0124745
86,29,-2.083836
89,89,-3.086322
15,40,-6.64117
149,70,-3.1821868
107,17,-4.5199003
41,54,-46.74618
45,23,-3.9590507
103,6,-3.2746506
145,59,-1.8580563
65,74,-58.243805
110,82,-3.0124724
66,16,-6.047923
129,57,-3.182185
87,4,-3.311877
158,56,-3.1821826
161,88,-15.562331
102,69,-3.1821868
45,61,-11.964684
42,29,-2.0838294
146,6,-3.2746487
23,72,2.2938128
24,9,-56.206448
27,41,-3.2402952
119,18,4.626568
74,43,-3.1821868
82,28,-3.8278754
7,28,-3.8278732
37,53,-3.1821866
95,36,-4.2311277
99,5,-3.9930787
137,89,-3.086324
166,88,-15.562331
54,2,-124.97337
50,61,-11.964684
54,30,-2.0021582
3,42,-4.680983
3,70,-3.1821868
62,15,-6.457614
119,89,-3.0863261
150,16,-6.047923
75,23,-3.9590526
11,86,-12.006964
90,88,-15.562328
138,64,-1.6859759
33,80,-2.5611267
30,48,-34.59207
111,76,-3.1821866
15,60,-1.4212608
12,28,-3.8278735
115,17,-4.519902
4,17,-4.5198946
62,62,5.022011
70,47,-3.8814697
83,50,-0.42816862
126,12,-3.5667877
133,88,-15.562335
91,35,-14.501809
91,63,-1.7138803
95,4,-3.311877
0,27,-4.471125
83,83,-1.3505565
46,60,-1.4212608
147,5,-3.9930787
108,12,-3.5667858
28,40,-6.641172
104,71,-7.9478517
42,49,-8.561953
123,77,0.16348062
63,37,-6.0924463
0,65,-6.927643
126,83,-1.3505526
8,27,-4.471131
103,36,-4.2311277
100,4,-3.3118794
155,82,-3.0124724
159,23,-3.9590507
24,67,-3.1821868
21,35,-14.501805
55,29,-2.0838342
58,61,-11.96468
116,44,-3.485109
124,57,-3.1821868
71,69,-3.1821866
135,19,-2.8794706
79,82,-3.0124705
16,54,-46.746162
143,4,-3.3118794
100,42,-4.680981
143,32,-25.207188
34,79,-3.874304
35,16,-6.047925
38,48,-34.592068
92,90,0.05807139
96,31,-4.773299
55,67,-3.1821868
135,52,-29.678368
138,84,-3.1821895
51,56,-3.1821887
4,37,-6.092443
1,5,-3.9930747
151,81,-3.1821887
9,21,-3.1821868
35,54,-46.746185
135,90,0.0580735
17,34,-42.035458
51,28,-3.8278751
109,11,-4.4758606
112,43,-3.1821868
112,71,-7.9478536
1,43,-3.1821826
64,36,-4.2311273
67,68,-3.3326092
92,30,-2.00216
88,89,-3.086322
131,51,-1.8036189
160,22,-3.1821876
43,86,-12.006968
44,23,-3.9590504
47,55,-3.1821868
25,66,-2.0752227
26,3,-5.5953755
105,38,-53.41089
121,12,-3.5667877
144,59,-1.858055
148,0,-3.588051
160,88,-15.562327
105,10,-78.55549
100,90,0.058075204
5,31,-4.7733016
164,62,5.022013
26,41,-3.2402933
121,50,-0.4281664
118,18,4.62657
121,78,-2.4012806
55,87,-3.1821895
52,55,-3.1821887
56,24,-3.182183
76,75,-3.1821868
77,12,-3.5667899
84,88,-15.562335
32,9,-56.206448
77,17,-4.519902
13,80,-2.5611262
140,58,-1.5600007
98,5,-3.9930787
35,74,-58.243813
32,42,-4.680983
56,62,5.02201
53,30,-2.0021582
6,11,-4.475855
128,6,-3.2746527
85,44,-3.4851048
14,27,-4.471127
93,29,-2.0838313
6,75,-3.1821828
14,60,-1.4212564
48,54,-46.746197
106,37,-6.092445
110,6,-3.2746525
148,90,0.058075204
65,3,-5.595374
61,62,5.022013
65,31,-4.7732973
128,44,-3.485109
73,16,-6.047923
9,79,-3.8743021
157,43,-3.182185
165,28,-3.8278692
165,56,-3.1821847
128,77,0.16347808
86,24,-3.1821887
22,87,-3.1821873
149,65,-6.9276443
44,81,-3.1821866
41,49,-8.561956
122,77,0.16348319
65,69,-3.182185
81,43,-3.1821892
36,68,-3.3326125
137,13,-5.241819
94,51,-1.8036166
158,23,-3.9590464
144,89,-3.0863242
102,36,-4.2311273
102,64,-1.6859759
106,5,-3.9930787
2,57,-3.1821847
23,67,-3.1821828
57,61,-11.964684
61,30,-2.002162
119,13,-5.241821
74,38,-53.41089
137,51,-1.8036166
82,23,-3.9590528
152,30,-2.0021563
153,75,-3.1821868
11,15,-6.45761
37,48,-34.592068
137,84,-3.1821895
3,4,-3.3118794
166,83,-1.3505545
114,37,-6.092445
111,5,-3.9930787
53,88,-15.562328
69,62,5.0220146
133,12,-3.5667877
90,50,-0.42816415
11,81,-3.1821828
146,20,-3.1821847
90,83,-1.3505505
111,43,-3.1821866
115,12,-3.5667877
45,80,-2.5611286
46,17,-4.519902
49,49,-8.561956
66,68,-3.3326128
70,37,-6.0924463
62,57,-3.182185
7,14,-15.187476
133,83,-1.3505545
91,30,-2.00216
162,82,-3.0124724
166,23,-3.9590507
119,70,-3.1821892
20,22,-3.1821918
46,55,-3.1821868
3,56,-3.1821868
28,35,-14.501809
123,44,-3.4851067
120,12,-3.5667877
123,72,2.2938097
78,69,-3.1821868
34,3,-5.595378
134,39,-3.1821873
15,74,-58.24382
103,31,-4.773299
4,3,-5.5953717
124,19,-2.8794708
54,87,-3.1821895
58,56,-3.182185
150,68,-3.3326092
151,5,-3.9930806
16,21,-3.182185
12,80,-2.561129
16,49,-8.5619545
34,74,-58.243828
116,11,-4.4758606
63,23,-3.9590507
112,0,-3.588051
74,68,-3.3326108
71,36,-4.2311277
130,38,-53.410892
0,79,-3.8743002
84,44,-3.4851086
87,76,-3.1821847
127,6,-3.2746506
159,37,-6.0924463
95,89,-3.0863202
43,10,-78.55549
143,46,-5.0371103
24,81,-3.1821868
51,23,-3.9590526
112,38,-53.410892
67,63,-1.7138801
127,44,-3.4851067
159,75,-3.1821868
100,56,-3.182185
160,17,-4.519902
25,28,-3.8278751
55,81,-3.1821868
104,30,-2.0021582
125,18,4.6265697
4,51,-1.8036104
25,61,-11.964684
59,55,-3.1821887
83,75,-3.1821911
80,43,-3.1821887
155,36,-4.2311273
139,45,-4.811959
136,13,-5.241819
31,29,-2.0838337
39,42,-4.680985
1,29,-2.0838294
1,57,-3.1821826
4,89,-3.0863163
63,62,5.022011
55,82,-3.0124686
88,75,-3.1821868
92,44,-3.4851086
156,16,-6.047923
113,4,-3.3118794
13,47,-3.8814662
10,15,-6.457614
13,75,-3.1821826
44,9,-56.206448
47,69,-3.1821868
144,45,-4.81196
113,37,-6.0924463
68,62,5.022013
72,31,-4.773299
132,12,-3.5667877
164,43,-3.1821892
127,64,-1.685974
85,11,-4.4758587
148,52,-29.678368
29,87,-3.1821854
26,55,-3.1821847
121,64,-1.6859759
125,38,-53.41089
122,6,-3.2746487
80,63,-1.7138803
9,74,-58.243816
140,44,-3.485109
97,82,-3.0124705
101,51,-1.8036166
144,13,-5.241821
35,88,-15.562331
165,23,-3.9590485
56,48,-34.59207
53,16,-6.047923
56,76,-3.182183
5,88,-15.562333
64,61,-11.964684
122,44,-3.4851043
152,62,5.022011
77,69,-3.1821892
93,43,-3.1821845
36,35,-14.501803
33,3,-5.595378
136,71,-7.9478555
18,15,-6.457612
14,74,-58.24382
109,83,-1.3505545
2,24,-3.1821847
65,17,-4.5198984
128,58,-1.5600007
86,5,-3.9930806
93,81,-3.1821845
89,70,-3.1821868
15,21,-3.1821868
49,15,-6.457614
1,87,-3.1821852
110,58,-1.5600008
149,51,-1.8036166
41,35,-14.501805
45,4,-3.3118794
52,80,-2.5611286
65,83,-1.3505507
73,68,-3.3326108
129,38,-53.41089
158,37,-6.0924435
10,73,-2.8227272
161,69,-3.1821868
102,50,-0.42816448
45,42,-4.680983
23,53,-3.1821828
23,81,-3.1821828
27,22,-3.1821895
118,90,0.058073297
74,24,-3.1821868
82,9,-56.206448
82,37,-6.0924478
85,69,-3.182185
145,50,-0.4281664
102,88,-15.562331
7,9,-56.206448
37,34,-42.03546
41,3,-5.595378
3,18,4.626572
98,77,0.16348253
137,70,-3.1821868
141,39,-3.1821876
54,11,-4.4758587
3,23,-3.9590507
3,51,-1.8036166
61,87,-3.1821938
157,68,-3.3326128
154,36,-4.231129
150,25,-3.1821873
90,69,-3.1821847
138,45,-4.811959
19,80,-2.5611284
114,89,-3.0863202
111,57,-3.1821866
115,26,-3.1821914
3,89,-3.086322
70,23,-3.9590526
115,31,-4.773299
70,56,-3.1821887
150,63,-1.7138801
133,69,-3.1821887
91,16,-6.047925
91,44,-3.4851086
94,76,-3.1821868
134,6,-3.2746487
0,8,-2.8735824
46,41,-3.240297
46,69,-3.1821868
50,10,-78.55549
28,21,-3.1821887
147,14,-15.187474
123,58,-1.5599989
166,75,-3.1821868
163,43,-3.1821847
126,64,-1.685974
8,8,-2.8735867
103,17,-4.5199003
99,76,-3.1821866
103,45,-4.811957
142,38,-53.410892
28,87,-3.1821914
124,5,-3.9930787
120,64,-1.6859759
24,48,-34.59207
21,16,-6.047925
55,10,-78.5555
58,42,-4.680981
79,30,-2.00216
124,38,-53.41089
83,4,-3.3118815
79,63,-1.7138803
16,35,-14.5018015
146,45,-4.811955
103,83,-1.3505505
100,51,-1.8036166
143,13,-5.241819
34,60,-1.4212608
34,88,-15.562335
38,29,-2.0838337
59,17,-4.519902
55,76,-3.1821868
151,62,5.0220127
155,31,-4.773299
95,75,-3.1821847
17,15,-6.457614
51,9,-56.206448
108,83,-1.3505486
112,24,-3.1821868
112,52,-29.678368
46,89,-3.086322
67,49,-8.561956
64,17,-4.519902
75,62,5.022011
127,58,-1.5600008
159,89,-3.086322
30,87,-3.1821895
92,11,-4.4758625
88,70,-3.1821868
25,42,-4.680983
131,32,-25.207195
134,64,-1.6859695
112,90,0.058075204
163,63,-1.7138782
47,36,-4.231129
44,4,-3.311877
144,40,-6.6411724
29,16,-6.047921
25,75,-3.1821887
120,84,-3.1821895
84,3,-5.595378
160,69,-3.182185
13,14,-15.187473
147,44,-3.4851067
104,82,-3.0124645
108,51,-1.8036143
39,28,-3.8278751
100,71,-7.9478517
5,12,-3.5667899
63,48,-34.59207
26,22,-3.1821873
60,16,-6.047925
121,31,-4.773299
121,59,-1.8580544
56,5,-3.9930787
76,84,-3.1821895
84,69,-3.1821868
156,30,-2.00216
147,66,-2.075219
13,61,-11.96468
40,3,-5.595378
140,39,-3.18219
116,83,-1.3505546
113,51,-1.8036166
56,43,-3.182183
5,83,-1.3505565
72,17,-4.5199003
156,68,-3.3326108
127,78,-2.4012787
85,25,-3.1821876
14,36,-4.231126
93,10,-78.5555
93,38,-53.410892
113,89,-3.086322
14,41,-3.2402933
48,35,-14.5018015
52,4,-3.3118794
109,78,-2.4012806
69,23,-3.9590507
65,12,-3.5667877
128,25,-3.1821918
72,88,-15.562335
9,60,-1.4212608
128,53,-3.1821892
136,38,-53.41089
93,76,-3.1821845
165,9,-56.206448
165,37,-6.092445
22,68,-3.3326092
49,10,-78.55549
149,46,-5.037112
1,82,-3.0124645
125,90,0.058073096
122,58,-1.5599971
60,36,-4.2311273
81,24,-3.1821892
36,49,-8.561956
136,85,-1.9399134
44,34,-42.035458
144,70,-3.1821892
102,17,-4.519902
102,45,-4.811957
